"start","end","val","accn","fy","fp","form","filed","frame","desc","symbol"
"2022-01-01","2022-12-31",-7.69e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","IncomeTaxReconciliationOtherAdjustments","XOM"
"2022-01-01","2022-12-31",6.01e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","IncomeTaxReconciliationStateAndLocalIncomeTaxes","XOM"
"2022-01-01","2022-12-31",1.1019e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","IncreaseDecreaseInAccountsAndNotesReceivable","XOM"
"2022-01-01","2022-12-31",1.846e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","IncreaseDecreaseInAccountsPayable","XOM"
"2022-01-01","2022-12-31",6.947e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","IncreaseDecreaseInInventories","XOM"
"2022-01-01","2022-12-31",6.88e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","IncreaseDecreaseInOtherOperatingAssets","XOM"
"2022-01-01","2022-12-31",-9e+06,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","IncreaseDecreaseInOtherOperatingCapitalNet","XOM"
"2022-01-01","2022-12-31",7.98e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","InterestExpense","XOM"
"2022-01-01","2022-12-31",1.17e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","InterestExpenseOther","XOM"
"2022-01-01","2022-12-31",1.504e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","InterestPaid","XOM"
"2022-01-01","2022-12-31",8.38e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","InterestPaidCapitalized","XOM"
"2022-01-01","2022-12-31",6.66e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","InterestPaidNet","XOM"
NA,"2022-12-31",6.291e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","InventoryCrudeOilProductsAndMerchandise","XOM"
NA,"2022-12-31",4.001e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","InventoryPartsAndComponentsNetOfReserves","XOM"
"2022-01-01","2022-12-31",4.46e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","InvestmentIncomeInterest","XOM"
NA,"2022-12-31",4.2571e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","InvestmentsInAffiliatesSubsidiariesAssociatesAndJointVentures","XOM"
NA,"2022-12-31",1.66594e+11,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","Liabilities","XOM"
NA,"2022-12-31",3.69067e+11,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LiabilitiesAndStockholdersEquity","XOM"
NA,"2022-12-31",6.9045e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LiabilitiesCurrent","XOM"
NA,"2022-12-31",6.944e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermAccountsNotesAndLoansReceivableNetNoncurrent","XOM"
NA,"2022-12-31",4.0559e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermDebtAndCapitalLeaseObligations","XOM"
NA,"2022-12-31",1.81e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermDebtAndCapitalLeaseObligationsCurrent","XOM"
NA,"2022-12-31",1.81e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermDebtCurrent","XOM"
NA,"2022-12-31",1.09e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFive","XOM"
NA,"2022-12-31",3.644e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInYearFour","XOM"
NA,"2022-12-31",4.667e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInYearThree","XOM"
NA,"2022-12-31",4.665e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermDebtMaturitiesRepaymentsOfPrincipalInYearTwo","XOM"
NA,"2022-12-31",2.78e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermInvestments","XOM"
NA,"2022-12-31",4.9793e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","LongTermInvestmentsAndReceivablesNet","XOM"
NA,"2022-12-31",7.424e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","MinorityInterest","XOM"
"2022-01-01","2022-12-31",-3.9114e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","NetCashProvidedByUsedInFinancingActivities","XOM"
"2022-01-01","2022-12-31",-1.4742e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","NetCashProvidedByUsedInInvestingActivities","XOM"
"2022-01-01","2022-12-31",7.6797e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","NetCashProvidedByUsedInOperatingActivities","XOM"
"2022-01-01","2022-12-31",5.574e+10,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","NetIncomeLoss","XOM"
"2022-01-01","2022-12-31",1.837e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","NetIncomeLossAttributableToNoncontrollingInterest","XOM"
"2022-01-01","2022-12-31",4.82e+08,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022","NetPeriodicDefinedBenefitsExpenseReversalOfExpenseExcludingServiceCostComponent","XOM"
NA,"2022-12-31",8.905e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","NotesAndLoansReceivableNetCurrent","XOM"
NA,"2022-12-31",5.594e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","OperatingLeaseLiability","XOM"
NA,"2022-12-31",6.451e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","OperatingLeaseRightOfUseAsset","XOM"
NA,"2022-12-31",1.782e+09,"0000034088-23-000020",2022,"FY","10-K","2023-02-22","CY2022Q4I","OtherAssetsCurrent","XOM"
